Symbol,Name,Country,IPO,Sector,Industry
SPXC,SPX Corporation Common Stock,United States,,Capital Goods,Industrial Machinery/Components
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,United States,,Finance,Trusts Except Educational Religious and Charitable
SQ,Square Inc. Class A Common Stock,United States,2015.0,Technology,Computer Software: Prepackaged Software
SQM,Sociedad Quimica y Minera S.A. Common Stock,Chile,1993.0,Basic Industries,Agricultural Chemicals
SQNS,Sequans Communications S.A. American Depositary Shares,France,2011.0,Technology,Semiconductors
SQSP,Squarespace Inc. Class A Common Stock,,2021.0,Technology,EDP Services
SQZ,SQZ Biotechnologies Company Common Stock,United States,2020.0,Consumer Durables,Specialty Chemicals
SR,Spire Inc. Common Stock,United States,,Public Utilities,Oil/Gas Transmission
SR^A,Spire Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock,United States,,,
SRC,Spirit Realty Capital Inc. Common Stock,United States,2013.0,Consumer Services,Real Estate Investment Trusts
SRC^A,Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock,United States,,,
SRE,DBA Sempra Common Stock,United States,,Public Utilities,Oil/Gas Transmission
SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,United States,2019.0,Consumer Services,Professional Services
SRG,Seritage Growth Properties Class A Common Stock,United States,2015.0,Consumer Services,Real Estate Investment Trusts
SRG^A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,United States,,,
SRI,Stoneridge Inc. Common Stock,United States,1997.0,Capital Goods,Auto Parts:O.E.M.
SRL,Scully Royalty Ltd.,Canada,,Consumer Services,Professional Services
SRLP,Sprague Resources LP Common Units representing Limited Partner Interests,,2013.0,Energy,Oil Refining/Marketing
SRT,StarTek Inc. Common Stock,United States,1997.0,Miscellaneous,Business Services
SRV,Cushing MLP & Infrastructure Total Return Fund,United States,,Finance,Finance Companies
SSD,Simpson Manufacturing Company Inc. Common Stock,United States,,Capital Goods,Industrial Specialties
SSL,Sasol Ltd. American Depositary Shares,South Africa,,Energy,Oil & Gas Production
SSTK,Shutterstock Inc. Common Stock,United States,2012.0,,
ST,Sensata Technologies Holding plc Ordinary Shares,Netherlands,2010.0,Capital Goods,Industrial Machinery/Components
STAG,Stag Industrial Inc. Common Stock,United States,2011.0,Consumer Services,Real Estate Investment Trusts
STAR          ,iStar Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
STAR^D,iStar Inc. Series D Cumulative Redeemable Preferred Stock,United States,,,
STAR^G,iStar Inc. Series G Cumulative Redeemable Preferred Stock,United States,,,
STAR^I,iStar Inc. Series I Cumulative Redeemable Preferred Stock,United States,,,
STC,Stewart Information Services Corporation Common Stock,United States,,Finance,Specialty Insurers
STE,STERIS plc (Ireland) Ordinary Shares,United States,,Health Care,Industrial Specialties
STEM,Stem Inc. Class A Common Stock,United States,2020.0,Technology,Computer Software: Prepackaged Software
STG,Sunlands Technology Group American Depositary Shares representing Class A ordinary shares,,2018.0,Miscellaneous,Service to the Health Industry
STK,Columbia Seligman Premium Technology Growth Fund Inc,United States,2009.0,Finance,Investment Managers
STL,Sterling Bancorp,United States,,Finance,Major Banks
STL^A,Sterling Bancorp Depositary Shares each representing ownership of a 1/40th interest in a share of 6.50% Non-Cumulative Perpetual Preferred Stock Series A,United States,,,
STLA,Stellantis N.V. Common Shares,United Kingdom,2014.0,Capital Goods,Auto Manufacturing
STM,STMicroelectronics N.V. Common Stock,Switzerland,,Technology,Semiconductors
STN,Stantec Inc Common Stock,Canada,,Transportation,Marine Transportation
STNG,Scorpio Tankers Inc. Common Shares,Monaco,2010.0,Transportation,Marine Transportation
STON,StoneMor Inc. Common Stock,United States,2004.0,,
STOR,STORE Capital Corporation Common Stock,United States,2014.0,Consumer Services,Real Estate Investment Trusts
STRE,Supernova Partners Acquisition Company III Ltd. Class A Ordinary Shares,,2021.0,,
STT,State Street Corporation Common Stock,United States,,Finance,Investment Managers
STT^D,State Street Corporation Depositary Shares representing 1/4000th Perpetual Preferred Series D,United States,,,
STT^G,State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative,United States,,,
STVN,Stevanato Group S.p.A. Ordinary Shares,,2021.0,,
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,United States,2009.0,Consumer Services,Real Estate Investment Trusts
STZ,Constellation Brands Inc. Common Stock,United States,,Consumer Non-Durables,Beverages (Production/Distribution)
STZ/B,Constellation Brands Inc,United States,,,
SU,Suncor Energy  Inc. Common Stock,Canada,,,
SUI,Sun Communities Inc. Common Stock,United States,1993.0,Consumer Services,Real Estate Investment Trusts
SUM,Summit Materials Inc. Class A Common Stock,United States,2015.0,Capital Goods,Building Materials
SUN,Sunoco LP Common Units representing limited partner interests,United States,2012.0,Energy,Oil Refining/Marketing
SUNL,Sunlight Financial Holdings Inc. Class A Common Stock,United States,2021.0,Finance,Diversified Financial Services
SUP,Superior Industries International Inc. Common Stock (DE),United States,,Capital Goods,Auto Parts:O.E.M.
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,,2016.0,Finance,Commercial Banks
SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),,2018.0,Basic Industries,Paper
SWCH,Switch Inc. Class A Common Stock,,2017.0,Technology,EDP Services
SWI,SolarWinds Corporation Common Stock,United States,2018.0,Technology,Computer Software: Prepackaged Software
SWK,Stanley Black & Decker Inc. Common Stock,United States,,Capital Goods,Diversified Manufacture
SWM,Schweitzer-Mauduit International Inc. Common Stock,United States,,Basic Industries,Paper
SWN,Southwestern Energy Company Common Stock,United States,,Energy,Oil & Gas Production
SWT,Stanley Black & Decker Inc. Corporate Unit,United States,2019.0,Capital Goods,Diversified Manufacture
SWX,Southwest Gas Holdings Inc. Common Stock (DE),United States,,Public Utilities,Oil & Gas Production
SWZ,Swiss Helvetia Fund Inc. (The) Common Stock,United States,,Finance,Finance Companies
SXC,SunCoke Energy Inc. Common Stock,United States,2011.0,,
SXI,Standex International Corporation Common Stock,United States,,Capital Goods,Industrial Machinery/Components
SXT,Sensient Technologies Corporation Common Stock,United States,,Basic Industries,Major Chemicals
SYF,Synchrony Financial Common Stock,United States,2014.0,Finance,Diversified Financial Services
SYF^A,Synchrony Financial Depositary Shares each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,,,
SYK,Stryker Corporation Common Stock,United States,,Health Care,Medical/Dental Instruments
SYY,Sysco Corporation Common Stock,United States,,Consumer Non-Durables,Food Distributors
SZC,Cushing NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,,2012.0,,
T,AT&T Inc.,United States,,Consumer Services,Telecommunications Equipment
T^A,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.000% Perpetual Preferred Stock Series A,United States,,,
T^C,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.750% Perpetual Preferred Stock Series C,United States,,,
TAC,TransAlta Corporation Ordinary Shares,Canada,,Public Utilities,Electric Utilities: Central
TACA,Trepont Acquisition Corp I Class A Ordinary Shares,United States,2021.0,Finance,Business Services
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),,2018.0,Health Care,Biotechnology: Pharmaceutical Preparations
TAL,TAL Education Group American Depositary Shares,China,,Miscellaneous,Service to the Health Industry
TALO,Talos Energy Inc. Common Stock,,2018.0,Energy,Oil & Gas Production
TAP,Molson Coors Beverage Company Class B Common Stock,Canada,,Consumer Non-Durables,Beverages (Production/Distribution)
TARO,Taro Pharmaceutical Industries Ltd. Ordinary Shares,Israel,,Health Care,Biotechnology: Pharmaceutical Preparations
TBB,AT&T Inc. 5.350% Global Notes due 2066,United States,2017.0,Consumer Services,Telecommunications Equipment
TBC,AT&T Inc. 5.625% Global Notes due 2067,United States,2018.0,Consumer Services,Telecommunications Equipment
TBI,TrueBlue Inc. Common Stock,United States,,Technology,Professional Services
TCI,Transcontinental Realty Investors Inc. Common Stock,United States,,Finance,Real Estate
TCN,Tricon Residential Inc. Common Shares,,2021.0,,
TCS,Container Store (The) Common Stock,,2013.0,Consumer Services,Catalog/Specialty Distribution
TD,Toronto Dominion Bank (The) Common Stock,Canada,,,
TDC,Teradata Corporation Common Stock,United States,,Technology,EDP Services
TDCX,TDCX Inc. American Depositary Shares each representing one Class A ordinary share,,2021.0,,
TDF,Templeton Dragon Fund Inc. Common Stock,United States,,Finance,Finance/Investors Services
TDG,Transdigm Group Incorporated Common Stock,United States,2006.0,Capital Goods,Military/Government/Technical
TDOC,Teladoc Health Inc. Common Stock,United States,2015.0,Health Care,Medical/Nursing Services
TDS,Telephone and Data Systems Inc. Common Shares,United States,,Public Utilities,Telecommunications Equipment
TDS^U,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock,United States,,,
TDS^V,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.000% Series VV Cumulative Redeemable Perpetual Preferred Stock,United States,,,
TDW,Tidewater Inc. Common Stock,United States,2017.0,Energy,Oilfield Services/Equipment
TDY,Teledyne Technologies Incorporated Common Stock,United States,,Capital Goods,Industrial Machinery/Components
TEAF,Ecofin Sustainable and Social Impact Term Fund,,2019.0,Finance,Trusts Except Educational Religious and Charitable
TECK,Teck Resources Ltd Ordinary Shares,Canada,,,
TEF,Telefonica SA Common Stock,Spain,1988.0,Public Utilities,Telecommunications Equipment
TEI,Templeton Emerging Markets Income Fund Inc. Common Stock,United States,1993.0,Finance,Finance Companies
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,Switzerland,,Capital Goods,Industrial Machinery/Components
TEN,Tenneco Inc. Class A Voting Common Stock,United States,,Capital Goods,Auto Parts:O.E.M.
TEO,Telecom Argentina SA,Argentina,,Public Utilities,Telecommunications Equipment
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,Israel,,Health Care,Biotechnology: Pharmaceutical Preparations
TEX,Terex Corporation Common Stock,United States,,Capital Goods,Construction/Ag Equipment/Trucks
TFC,Truist Financial Corporation Common Stock,United States,,Finance,Major Banks
TFC^I,Truist Financial Corporation Depositary Shares,United States,,,
TFC^O,Truist Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock,United States,,,
TFC^R,Truist Financial Corporation Depositary Shares each representing 1/1000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock,United States,,,
TFII,TFI International Inc. Common Shares,,,,
TFSA,Terra Income Fund VI 7.00% Notes due 2026,,2021.0,,
TFX,Teleflex Incorporated Common Stock,United States,,Health Care,Medical/Dental Instruments
TG,Tredegar Corporation Common Stock,United States,,Capital Goods,Metal Fabrications
TGH,Textainer Group Holdings Limited Common Shares,Bermuda,2007.0,Technology,Diversified Commercial Services
TGH^A,Textainer Group Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 7.000% Series A Cumulative Redeemable Perpetual Preference Shares,Bermuda,,,
TGH^B,Textainer Group Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 6.250% Series B Cumulative Redeemable Perpetual Preference Shares,Bermuda,,,
TGI,Triumph Group Inc. Common Stock,United States,1996.0,Capital Goods,Aerospace
TGNA,TEGNA Inc,United States,,Consumer Services,Broadcasting
TGP,Teekay LNG Partners L.P.,Bermuda,2005.0,Transportation,Marine Transportation
TGP^A,Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,Bermuda,,,
TGP^B,Teekay LNG Partners L.P. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,Bermuda,,,
TGS,Transportadora de Gas del Sur SA TGS Common Stock,Argentina,,Public Utilities,Natural Gas Distribution
TGT,Target Corporation Common Stock,United States,,Consumer Services,Department/Specialty Retail Stores
THC,Tenet Healthcare Corporation Common Stock,United States,,Health Care,Hospital/Nursing Management
THG,Hanover Insurance Group Inc,United States,,Finance,Property-Casualty Insurers
THO,Thor Industries Inc. Common Stock,United States,,Consumer Non-Durables,Homebuilding
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,United States,2014.0,Finance,Finance Companies
THR,Thermon Group Holdings Inc. Common Stock,United States,2011.0,Consumer Durables,Electrical Products
THS,Treehouse Foods Inc. Common Stock,United States,,Consumer Non-Durables,Packaged Foods
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,United States,2015.0,Finance,Finance Companies
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,,2020.0,Public Utilities,Telecommunications Equipment
TINV,Tiga Acquisition Corp. Class A Ordinary Shares,Singapore,2021.0,Finance,Business Services
TISI,Team Inc. Common Stock,United States,,,
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,,2021.0,,
TJX,TJX Companies Inc. (The) Common Stock,United States,,Consumer Services,Department/Specialty Retail Stores
TK,Teekay Corporation Common Stock,Bermuda,,Transportation,Marine Transportation
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,Turkey,,Public Utilities,Telecommunications Equipment
TKR,Timken Company (The) Common Stock,United States,,Capital Goods,Metal Fabrications
TLGA,TLG Acquisition One Corp. Class A Common Stock,,2021.0,,
TLK,PT Telekomunikasi Indonesia Tbk,Indonesia,,Public Utilities,Telecommunications Equipment
TLYS,Tilly's Inc. Common Stock,United States,2012.0,,
TM,Toyota Motor Corporation Common Stock,Japan,,Capital Goods,Auto Manufacturing
TMAC,The Music Acquisition Corporation Class A Common Stock,,2021.0,,
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,,2018.0,Consumer Services,Broadcasting
TMHC,Taylor Morrison Home Corporation Common Stock,United States,2013.0,Capital Goods,Homebuilding
TMO,Thermo Fisher Scientific Inc Common Stock,United States,,Capital Goods,Biotechnology: Laboratory Analytical Instruments
TMST,TimkenSteel Corporation Common Shares,United States,2014.0,Basic Industries,Steel/Iron Ore
